pid,year,month,MC1000_lat,MC1000_lon,MC1000_mpw,MC1000,det_lat,det_lon,det_mpw,deterministic,stoch20days_lat,stoch20days_lon,stoch20days_mpw,stoch20days
5676,2010,11,29.6479,-85.14494,1.2853,St. Vincent National Wildlife Refuge,29.63987,-85.1586,1.2855,St. Vincent National Wildlife Refuge,29.64493,-85.15493,1.2845,St. Vincent National Wildlife Refuge
5869,2010,11,,,,none,25.45073,-80.31313,0.5021,none,,,,none
5902,2010,11,26.92289,-80.08626,0.23,none,26.92843,-80.08004,0.2304,Jupiter Beach (including Carlin),26.92261,-80.08609,0.2299,none
5989,2010,11,24.64451,-82.95313,1.048,none,28.18443,-80.62875,0.9319,none,28.19454,-80.63362,0.9296,none
5995,2010,11,25.62189,-80.31033,1.0809,none,25.62307,-80.3176,1.0811,none,25.61639,-80.30718,1.0819,none
6003,2010,11,27.94676,-80.50413,1.0946,South Brevard County,27.94842,-80.50607,1.093,South Brevard County,27.95007,-80.50722,1.0947,South Brevard County
6004,2010,11,27.80293,-82.79199,0.8502,Mid County Beaches,27.78519,-82.75731,0.8543,none,27.79933,-82.79832,0.8513,Mid County Beaches
6005,2010,11,26.19521,-80.16449,0.9827,none,26.19157,-80.1571,0.9845,none,26.19616,-80.16551,0.9826,none
6015,2010,11,27.19257,-80.2355,0.9782,none,26.61443,-80.04101,0.9893,Lake Worth Municipal Beach,27.19129,-80.23552,0.9804,none
6030,2010,11,26.21381,-80.15222,0.9824,none,26.23345,-80.15128,0.9839,none,26.21738,-80.15357,0.9813,none
6042,2010,11,27.35419,-80.25289,0.9804,Hutchinson Island (St. Lucie County),27.35242,-80.29002,0.9727,none,27.34984,-80.29069,0.9734,none
6049,2010,11,,,,none,24.50365,-81.72479,1.0525,none,24.50685,-81.71536,1.053,none
6056,2010,11,,,,none,27.01108,-80.13933,0.5115,none,26.99728,-80.11108,0.5125,none
6060,2010,11,24.55803,-82.20389,0.5519,none,,,,none,24.55649,-82.20491,0.5511,none
6183,2010,11,25.4474,-80.34125,3.2077,none,25.46721,-80.31766,3.2562,none,25.46691,-80.31627,3.2534,none
6206,2010,11,30.0296,-85.50144,3.1396,none,30.02375,-85.51709,3.151,none,30.03283,-85.49712,3.1418,none
6233,2010,11,25.04168,-80.75219,3.0831,none,25.04344,-80.57555,3.0625,none,25.04265,-80.58525,3.0645,none
6245,2010,11,29.68277,-85.17223,3.0763,none,,,,none,30.19784,-87.69626,3.1928,none
6258,2010,11,26.25166,-80.09593,2.9114,Pompano/Lauderdale by-the-sea,26.45969,-80.08178,2.9041,none,26.5655,-80.08649,2.8857,none
6261,2010,11,27.19295,-80.23281,2.877,none,27.22776,-80.2236,2.8898,none,27.18652,-80.23538,2.8761,none
6307,2010,11,26.95729,-80.09599,3.1858,none,26.95712,-80.09604,3.1892,none,26.9594,-80.09602,3.1881,Tequesta Beaches
6309,2010,11,29.99143,-85.4971,3.1408,none,,,,none,,,,none
6334,2010,11,26.23405,-80.15006,2.7282,none,26.22771,-80.15244,2.7358,none,,,,none
6379,2010,11,26.51631,-80.08352,3.1969,none,26.51547,-80.084,3.1997,none,26.51879,-80.08541,3.196,none
6407,2010,11,27.36724,-80.30301,2.8729,none,27.3978,-80.30587,2.8772,none,27.65207,-80.35799,2.9001,Vero Beach
6416,2010,11,27.4508,-80.2878,3.2286,Hutchinson Island (St. Lucie County),27.36561,-80.29845,3.2005,none,27.35591,-80.29552,3.1963,none
6423,2010,11,24.62306,-82.90551,3.4094,Dry Tortugas - Loggerhead Key,27.61395,-80.35629,3.1952,South Indian River County Beaches,27.60916,-80.35872,3.1987,South Indian River County Beaches
6486,2010,11,,,,none,,,,none,25.0924,-81.05179,0.942,none
6490,2010,11,24.65979,-81.45077,0.9547,none,24.6554,-81.45584,0.9601,none,24.65419,-81.44937,0.9587,none
6513,2010,11,30.36524,-86.24572,2.0305,West (Walton) County Beaches,30.38926,-86.29773,2.0235,none,30.31242,-86.19094,2.0354,none
6522,2010,11,25.51761,-80.33483,1.9494,none,25.49537,-80.30626,1.9872,none,25.49445,-80.30833,1.9855,none
6648,2010,11,25.65473,-80.30196,1.5732,none,25.66142,-80.30954,1.5732,none,25.65721,-80.30624,1.5728,none
7121,2010,11,24.69438,-81.38782,0.32,none,,,,none,24.68853,-81.38834,0.3199,none
7122,2010,11,24.88608,-80.68366,0.3188,none,25.11922,-80.94914,0.315,none,24.88772,-80.68826,0.3187,Lower Matecumbe Sea Oats Bch
7992,2010,11,26.83748,-80.08105,0.7452,none,26.83761,-80.08017,0.7454,none,,,,none
8354,2010,11,26.73471,-80.08971,0.5389,none,,,,none,,,,none
8359,2010,11,26.8004,-80.0565,0.5521,none,,,,none,,,,none
8423,2010,11,27.05965,-80.15591,0.2545,none,27.06223,-80.16032,0.2551,none,27.06125,-80.15663,0.2548,none
8424,2010,11,27.44801,-80.30471,0.2868,none,27.44946,-80.31914,0.2869,none,27.44747,-80.30587,0.287,none
8785,2010,11,25.42848,-80.33682,4.7811,none,,,,none,,,,none
8814,2010,11,26.55573,-80.0873,5.3876,none,26.55282,-80.0835,5.3926,none,26.55761,-80.08871,5.3858,none
9062,2010,11,26.40909,-80.0845,0.5033,none,,,,none,,,,none
9066,2010,11,25.74786,-80.14516,1.6624,Virginia Key,,,,none,,,,none
9142,2010,11,28.19414,-80.65948,0.2455,none,25.08575,-81.2092,0.2764,none,,,,none
9173,2010,11,24.89719,-80.82857,0.4288,none,26.22665,-80.15839,0.3609,none,24.75429,-81.40788,0.4235,none
9222,2010,11,,,,none,,,,none,26.78934,-79.97167,0.4928,none
9223,2010,11,,,,none,,,,none,26.55709,-79.99628,0.4928,none
9232,2010,11,,,,none,,,,none,27.05346,-80.01524,0.4906,none
9327,2010,11,26.47856,-80.08587,1.6879,none,26.47821,-80.08372,1.6928,none,26.47998,-80.08617,1.6865,none
9600,2010,11,28.30243,-80.60642,0.0581,Cocoa Beach,28.29709,-80.61104,0.0581,South Cocoa Beach,28.30512,-80.60483,0.0581,Cocoa Beach
9602,2010,11,27.33868,-80.2555,0.0687,none,27.35707,-80.2661,0.0685,none,27.34026,-80.26331,0.0686,none
9603,2010,11,28.35207,-80.60737,0.0642,Cocoa Beach,,,,none,28.35286,-80.6017,0.0641,Cocoa Beach
9613,2010,11,25.94905,-80.15225,0.1296,none,25.94565,-80.15773,0.1297,none,25.95315,-80.15169,0.1296,none
9618,2010,11,28.1926,-80.59967,0.0714,Central Brevard County,28.15349,-80.58124,0.0715,Central Brevard County,28.15635,-80.56357,0.0715,none
9641,2010,11,27.20964,-80.21643,0.1582,none,27.20248,-80.21478,0.1585,none,27.20891,-80.2137,0.1584,none
9675,2010,11,26.23368,-80.10603,0.7579,Pompano/Lauderdale by-the-sea,26.22847,-80.12569,0.7573,none,26.2352,-80.10895,0.7577,none
9676,2010,11,26.23324,-80.10202,0.7582,Pompano/Lauderdale by-the-sea,26.23175,-80.10263,0.7581,Pompano/Lauderdale by-the-sea,26.23223,-80.10626,0.7581,Pompano/Lauderdale by-the-sea
9677,2010,11,27.23708,-80.24361,0.7547,none,27.22682,-80.2193,0.7573,none,27.23578,-80.24501,0.755,none
9678,2010,11,26.54582,-80.07773,0.7576,none,26.53882,-80.07989,0.7577,none,26.55156,-80.07742,0.7573,none
9680,2010,11,26.50545,-80.08573,1.8639,none,26.509,-80.08078,1.8692,none,26.50834,-80.08509,1.8655,none
9681,2010,11,25.81546,-80.11983,1.8908,Miami Beaches,,,,none,25.81546,-80.11983,1.8908,Miami Beaches
9682,2010,11,26.00764,-80.16466,1.8661,none,25.82178,-80.15685,1.8867,none,25.80654,-80.15264,1.8844,none
9683,2010,11,25.85251,-80.14053,1.8898,none,,,,none,25.75403,-80.13079,1.8908,Fisher Island
9684,2010,11,27.84482,-80.44802,1.8682,Sebastian Inlet State Park (Indian River County),,,,none,25.65818,-80.18868,1.8895,none
9685,2010,11,26.91596,-80.10482,1.8584,none,26.93733,-80.09093,1.8672,none,26.91755,-80.10728,1.8604,none
9686,2010,11,26.05819,-80.11826,1.8898,Hollywood/Hallendale Beach,,,,none,25.88076,-80.11095,1.8908,Miami Beaches
9687,2010,11,26.98729,-80.10571,1.866,none,26.98173,-80.11076,1.8661,none,26.98825,-80.10879,1.8654,none
9688,2010,11,25.8119,-80.1232,1.8908,Miami Beaches,,,,none,25.8119,-80.1232,1.8908,Miami Beaches
9689,2010,11,27.85722,-80.45303,1.8697,Sebastian Inlet State Park (Indian River County),,,,none,27.94103,-80.51569,1.8639,none
9690,2010,11,27.13794,-80.16153,1.8674,St. Lucie Inlet State Park,26.46956,-80.0338,1.8774,none,27.14034,-80.16355,1.8662,St. Lucie Inlet State Park
9691,2010,11,25.89384,-80.15537,1.8807,none,25.8872,-80.15639,1.8867,none,25.84295,-80.15881,1.8786,none
9692,2010,11,28.17078,-80.59238,1.8621,Central Brevard County,,,,none,25.65459,-80.19697,1.8895,none
9693,2010,11,25.85381,-80.15696,1.872,none,25.82696,-80.16068,1.8877,none,25.81252,-80.15533,1.8819,none
9694,2010,11,25.76346,-80.13728,1.8908,Fisher Island,27.8997,-80.47694,1.8631,South Brevard County,26.15591,-80.03844,1.8849,none
9695,2010,11,25.66382,-80.1571,1.8908,Cape Florida State Park,25.66681,-80.16096,1.8898,Cape Florida State Park,25.66572,-80.15956,1.8902,Cape Florida State Park
9700,2010,11,28.36388,-80.61002,0.5654,Cocoa Beach,28.37031,-80.63494,0.5662,none,28.38408,-80.63864,0.5649,none
9701,2010,11,28.55539,-80.6095,0.5666,none,28.56093,-80.62234,0.5662,none,28.55748,-80.61537,0.5665,none
9702,2010,11,28.74901,-80.74776,0.5666,none,,,,none,28.75471,-80.75215,0.5665,none
9703,2010,11,28.16771,-80.60507,0.5658,Central Brevard County,28.18151,-80.63938,0.5644,none,28.16724,-80.60772,0.5665,none
9722,2010,11,28.79041,-80.78675,0.3716,none,28.77953,-80.78824,0.3719,none,28.7954,-80.78723,0.3716,none
9723,2010,11,28.70346,-80.73367,0.372,none,,,,none,28.70306,-80.73627,0.3719,none
9724,2010,11,28.15431,-80.59713,0.3711,Central Brevard County,,,,none,28.15712,-80.59993,0.371,Central Brevard County
9725,2010,11,28.7903,-80.78901,0.3711,none,,,,none,28.7925,-80.79004,0.371,none
9726,2010,11,28.74837,-80.75935,0.3721,none,,,,none,28.753,-80.76286,0.372,none
9727,2010,11,28.89768,-80.79675,0.3725,Canaveral National Seashore (Volusia County),,,,none,26.45132,-80.00488,0.3766,none
9728,2010,11,28.76022,-80.71461,0.3727,Canaveral National Seashore,,,,none,26.50899,-80.00018,0.3766,none
9729,2010,11,28.54372,-80.60971,0.3718,none,28.53498,-80.6117,0.3719,none,28.54975,-80.61075,0.3716,none
9730,2010,11,28.69213,-80.71226,0.3722,none,,,,none,28.69296,-80.7152,0.3721,none
9731,2010,11,28.80113,-80.75901,0.3724,Canaveral National Seashore (Volusia County),,,,none,28.807,-80.76265,0.3723,Canaveral National Seashore (Volusia County)
9732,2010,11,28.75658,-80.74402,0.3724,none,,,,none,28.76213,-80.7482,0.3723,none
9733,2010,11,,,,none,,,,none,29.2077,-80.95214,0.3719,none
9734,2010,11,28.86333,-80.80162,0.3722,none,,,,none,28.86576,-80.80387,0.3721,none
9735,2010,11,28.74988,-80.74547,0.3715,none,,,,none,28.75322,-80.74709,0.3714,none
9736,2010,11,26.79197,-80.03111,0.3764,Singer Island South,28.35036,-80.62666,0.3721,none,28.34607,-80.6389,0.3711,none
9737,2010,11,28.84062,-80.79385,0.3716,none,,,,none,28.84423,-80.79728,0.3716,none
9739,2010,11,28.8492,-80.80279,0.7537,none,,,,none,28.85196,-80.8055,0.7538,none
9740,2010,11,28.30516,-80.62005,0.7523,Cocoa Beach,28.30118,-80.62282,0.7514,Cocoa Beach,28.29102,-80.61373,0.7536,South Cocoa Beach
9741,2010,11,28.75243,-80.75786,0.7539,none,,,,none,28.7564,-80.76041,0.7539,none
9742,2010,11,28.58245,-80.647,0.7509,none,28.5653,-80.62179,0.7543,none,28.57924,-80.64597,0.7515,none
9743,2010,11,28.86354,-80.80043,0.7549,Canaveral National Seashore (Volusia County),,,,none,28.86544,-80.80264,0.7549,none
9744,2010,11,28.58378,-80.63762,0.7524,none,28.58605,-80.63085,0.7543,none,28.58479,-80.63784,0.7528,none
9745,2010,11,28.36833,-80.61256,0.7543,Jetty Park,28.37216,-80.62392,0.7547,none,28.37023,-80.62127,0.7545,none
9746,2010,11,28.35085,-80.61492,0.7541,Cocoa Beach,28.34673,-80.62894,0.7547,none,28.34503,-80.63083,0.7534,none
9747,2010,11,,,,none,,,,none,29.19634,-80.95,0.7544,none
9748,2010,11,28.63475,-80.64216,0.7532,none,28.63548,-80.64105,0.7543,none,28.6348,-80.64358,0.7532,none
9749,2010,11,,,,none,,,,none,29.01271,-80.86114,0.7549,New Smyrna Beach
9750,2010,11,28.58186,-80.64064,0.7514,none,28.56316,-80.61617,0.7547,none,28.58365,-80.64319,0.7506,none
9751,2010,11,,,,none,,,,none,26.79444,-79.94781,0.7639,none
9752,2010,11,27.92009,-80.47601,0.756,South Brevard County,,,,none,28.05354,-80.53095,0.7544,Central Brevard County
9753,2010,11,28.57057,-80.64203,0.7534,none,28.56827,-80.63999,0.7539,none,28.57138,-80.64558,0.7531,none
9754,2010,11,28.83121,-80.7567,0.7555,Canaveral National Seashore (Volusia County),,,,none,28.9956,-80.83974,0.7534,none
9755,2010,11,,,,none,,,,none,26.65682,-79.9897,0.6733,none
9756,2010,11,28.7195,-80.74426,0.6652,none,,,,none,28.72172,-80.74764,0.6651,none
9757,2010,11,,,,none,,,,none,29.73846,-81.15363,0.6627,none
9758,2010,11,,,,none,,,,none,27.11605,-80.03059,0.6729,none
9759,2010,11,,,,none,,,,none,27.25835,-80.07849,0.6725,none
9760,2010,11,28.76887,-80.72559,0.6663,Canaveral National Seashore,,,,none,26.68287,-79.97823,0.6733,none
9761,2010,11,28.51408,-80.59565,0.6646,none,,,,none,28.51497,-80.6003,0.6646,none
9762,2010,11,26.70184,-80.04897,0.6729,Town of Palm Beach (Midtown),,,,none,26.4408,-80.0292,0.6733,none
9763,2010,11,28.99273,-80.86321,0.665,New Smyrna Beach,,,,none,28.99653,-80.86498,0.665,New Smyrna Beach
9764,2010,11,28.31136,-80.61323,0.6653,Cocoa Beach,28.30777,-80.62763,0.6648,none,28.30496,-80.6324,0.663,none
9765,2010,11,28.15581,-80.60321,0.664,none,,,,none,28.15452,-80.60634,0.6642,none
9766,2010,11,,,,none,,,,none,27.1342,-80.03439,0.6729,none
9767,2010,11,,,,none,,,,none,26.99889,-80.02583,0.6729,none
9768,2010,11,28.85838,-80.79478,0.6652,Canaveral National Seashore (Volusia County),,,,none,28.86233,-80.7983,0.6651,Canaveral National Seashore (Volusia County)
9769,2010,11,,,,none,,,,none,29.19259,-80.9128,0.6635,none
9770,2010,11,28.23329,-80.61424,0.6656,Patrick Air Force Base,28.22593,-80.61929,0.6648,none,28.26007,-80.63304,0.6625,none
9791,2010,11,,,,none,,,,none,29.74553,-81.14508,0.3926,none
9792,2010,11,28.81177,-80.77812,0.3932,none,,,,none,28.81411,-80.77903,0.3932,none
9793,2010,11,26.73536,-80.04958,0.3979,Palm Beach (North End),,,,none,26.49124,-80.0256,0.3981,none
9794,2010,11,,,,none,,,,none,26.73989,-79.97568,0.3981,none
9795,2010,11,28.56021,-80.63389,0.3923,none,28.55518,-80.62228,0.3931,none,28.55801,-80.63335,0.3922,none
9796,2010,11,,,,none,,,,none,29.11064,-80.89546,0.3934,none
9797,2010,11,,,,none,,,,none,29.80232,-81.16794,0.3926,none
9798,2010,11,,,,none,,,,none,29.60111,-81.079,0.3921,none
9799,2010,11,,,,none,,,,none,29.04747,-80.87021,0.3932,none
9800,2010,11,28.56417,-80.64004,0.3916,none,28.58615,-80.63362,0.3933,none,28.56247,-80.64338,0.3914,none
9801,2010,11,28.74086,-80.75397,0.3933,none,28.80477,-80.77686,0.3922,none,28.74629,-80.75733,0.3933,none
9802,2010,11,26.90687,-80.05891,0.3976,Jupiter/Juno Beach,,,,none,29.75295,-81.15089,0.3926,none
9803,2010,11,,,,none,,,,none,26.95694,-80.02592,0.3979,none
9804,2010,11,28.74188,-80.75629,0.3931,none,,,,none,28.74358,-80.75929,0.393,none
9805,2010,11,28.61356,-80.64322,0.3924,none,28.60609,-80.63239,0.3933,none,28.61615,-80.64359,0.3926,none
9806,2010,11,,,,none,,,,none,29.06172,-80.87877,0.3932,none
9823,2010,11,26.87855,-80.06232,1.414,Jupiter/Juno Beach,,,,none,26.50286,-80.02618,1.4155,none
9824,2010,11,,,,none,,,,none,29.1434,-80.90303,1.396,none
9825,2010,11,,,,none,,,,none,26.76768,-79.98758,1.4155,none
9826,2010,11,28.68853,-80.71118,1.3983,none,28.68569,-80.73102,1.3978,none,28.68879,-80.71454,1.3981,none
9827,2010,11,,,,none,,,,none,26.89175,-80.04287,1.4148,Jupiter/Juno Beach
9828,2010,11,,,,none,,,,none,27.03047,-80.03164,1.4148,none
9829,2010,11,,,,none,,,,none,29.74841,-81.15295,1.3935,none
9830,2010,11,,,,none,,,,none,26.90093,-80.04003,1.4148,none
9831,2010,11,28.90079,-80.80213,1.3997,Canaveral National Seashore (Volusia County),,,,none,28.90875,-80.80784,1.3997,Canaveral National Seashore (Volusia County)
9832,2010,11,28.85303,-80.77522,1.4001,Canaveral National Seashore (Volusia County),,,,none,29.05109,-80.84025,1.395,none
9833,2010,11,,,,none,,,,none,26.70202,-80.00558,1.4155,none
9834,2010,11,,,,none,,,,none,26.85142,-79.97233,1.4155,none
9835,2010,11,,,,none,,,,none,26.85844,-79.96495,1.4155,none
9836,2010,11,,,,none,,,,none,26.68237,-80.00288,1.4155,none
9837,2010,11,,,,none,,,,none,26.88006,-79.97501,1.4155,none
9838,2010,11,28.34907,-80.61625,1.3984,Cocoa Beach,28.359,-80.62827,1.3986,none,28.35661,-80.63146,1.3961,none
9840,2010,11,,,,none,,,,none,26.44217,-82.21071,0.0561,none
9841,2010,11,,,,none,,,,none,26.39974,-82.21782,0.5618,none
9842,2010,11,,,,none,,,,none,26.40618,-82.08989,0.5615,Sanibel Island (West)
9843,2010,11,,,,none,,,,none,26.35571,-82.15905,0.5621,none
9844,2010,11,,,,none,,,,none,26.41377,-82.14863,0.5615,none
9845,2010,11,,,,none,,,,none,26.40145,-82.20502,0.5618,none
9846,2010,11,,,,none,,,,none,26.42715,-82.16043,0.5615,none
9847,2010,11,26.42504,-82.11575,0.5615,Sanibel Island (West),,,,none,26.35251,-82.00761,0.5624,none
9848,2010,11,,,,none,,,,none,26.4119,-82.15524,0.5615,none
9849,2010,11,,,,none,,,,none,26.43911,-82.17867,0.5615,none
9850,2010,11,,,,none,,,,none,26.4351,-82.18443,0.5615,none
9851,2010,11,,,,none,,,,none,26.40527,-82.25884,0.5618,none
9852,2010,11,,,,none,,,,none,26.4267,-82.1638,0.5615,none
9853,2010,11,,,,none,,,,none,26.40112,-82.20094,0.5618,none
9854,2010,11,,,,none,,,,none,26.40668,-82.25508,0.5618,none
9856,2010,11,,,,none,,,,none,26.38691,-82.20328,0.5618,none
9857,2010,11,28.14238,-80.58882,0.4058,Central Brevard County,28.1311,-80.5867,0.406,Central Brevard County,28.14865,-80.59578,0.4057,Central Brevard County
9858,2010,11,28.89486,-80.79861,0.4066,Canaveral National Seashore (Volusia County),,,,none,28.89486,-80.79861,0.4066,Canaveral National Seashore (Volusia County)
9859,2010,11,,,,none,,,,none,29.11682,-80.89093,0.4064,none
9861,2010,11,,,,none,,,,none,29.4835,-81.01216,1.05,none
9863,2010,11,28.16182,-80.59687,1.0466,Central Brevard County,28.19006,-80.62902,1.0442,none,28.16081,-80.60907,1.0475,none
9873,2010,11,25.26188,-80.31185,0.8988,none,25.26575,-80.31068,0.8985,none,25.26437,-80.29948,0.8983,none
9876,2010,11,,,,none,,,,none,29.74456,-81.16799,0.6208,none
9877,2010,11,28.23375,-80.61039,0.6206,Patrick Air Force Base,28.19289,-80.61833,0.6225,none,28.20141,-80.61823,0.6218,none
9885,2010,11,,,,none,,,,none,29.56085,-81.0585,0.9376,none
9886,2010,11,,,,none,,,,none,29.94926,-81.19542,0.9348,none
9887,2010,11,28.54888,-80.60204,0.9369,none,,,,none,28.55331,-80.60931,0.9366,none
9888,2010,11,,,,none,,,,none,29.6188,-81.10176,0.9371,none
9899,2010,11,,,,none,,,,none,30.33578,-81.30544,0.3392,none
9900,2010,11,27.87134,-80.46683,0.3411,South Brevard County,,,,none,28.04487,-80.53495,0.3397,South Brevard County
9901,2010,11,,,,none,,,,none,29.90051,-81.18614,0.3399,none
9902,2010,11,28.18142,-80.61518,0.3399,none,28.18856,-80.62626,0.339,none,28.1563,-80.60101,0.3402,Central Brevard County
9903,2010,11,27.93126,-80.50023,0.3399,South Brevard County,,,,none,27.93759,-80.5098,0.3401,South Brevard County
9904,2010,11,,,,none,,,,none,29.73945,-81.15828,0.3393,none
9905,2010,11,28.15678,-80.59123,0.3398,Central Brevard County,,,,none,28.12894,-80.56396,0.3403,Central Brevard County
9906,2010,11,,,,none,,,,none,28.99672,-80.77714,0.3411,none
9908,2010,11,,,,none,,,,none,28.91406,-80.76258,0.3411,none
9910,2010,11,28.3951,-80.60127,0.3409,Jetty Park,28.40046,-80.63252,0.3405,none,28.39384,-80.63141,0.34,none
9911,2010,11,28.20264,-80.60645,0.3402,Central Brevard County,28.20819,-80.61777,0.3405,none,28.20741,-80.61372,0.3404,Central Brevard County
9912,2010,11,,,,none,,,,none,29.70786,-81.16273,0.3404,none
9914,2010,11,27.94622,-80.50288,0.3399,South Brevard County,,,,none,27.94767,-80.51398,0.3403,South Brevard County
9918,2010,11,,,,none,,,,none,25.10796,-80.2888,0.2039,none
9919,2010,11,26.21239,-80.10835,0.2056,Pompano/Lauderdale by-the-sea,,,,none,25.99063,-80.06399,0.2057,none
9921,2010,11,,,,none,,,,none,29.94812,-81.18537,1.1786,none
9923,2010,11,,,,none,,,,none,29.24635,-80.96366,1.1799,none
9924,2010,11,28.36558,-80.61454,1.1751,Cocoa Beach,28.37303,-80.62507,1.1792,none,28.38324,-80.61548,1.1788,Jetty Park
9927,2010,11,28.30474,-80.65982,0.7238,none,28.29425,-80.63057,0.7295,none,28.29733,-80.63956,0.7274,none
9928,2010,11,,,,none,,,,none,30.32761,-81.30794,0.7271,none
9929,2010,11,28.33976,-80.60632,0.7267,Cocoa Beach,28.34779,-80.62666,0.7299,none,28.35005,-80.6407,0.7281,none
9930,2010,11,,,,none,,,,none,29.68095,-81.11131,0.7303,none
9932,2010,11,24.61664,-82.16778,0.9494,none,,,,none,24.53753,-81.66373,0.9522,none
9935,2010,11,,,,none,,,,none,27.17033,-80.05572,0.9909,none
9936,2010,11,28.1577,-80.59991,0.3667,Central Brevard County,28.151,-80.60676,0.3671,none,28.15868,-80.60833,0.3668,none
9937,2010,11,28.16381,-80.60305,0.367,Central Brevard County,28.15161,-80.61192,0.3671,none,28.1606,-80.61026,0.3669,none
9938,2010,11,28.18209,-80.5861,0.3661,Central Brevard County,,,,none,28.10026,-80.54135,0.3672,none
